GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACE,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,EDINDA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNOA,ZIPA,AREANAME,C7L001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,Standard Metropolitan Statistical Area Name,Standard Metropolitan Statistical Area Code,County Name,County Code,County Subdivision Code,Place Name,Place Code,Census Tract Code,Block Group Code,Block Code,Enumeration District Indicator Code,Enumeration District Code,Standard Consolidated Statistical Area Code,Urban Area Code,Congressional District Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,MCD Sequence Number Code,5-Digit Zip Code Code,Area Name,Total
"G280356004900665","1980","3","6","Mississippi","28","JACKSON, MISS.","3560","Hinds","049",,"Learned","0665",,,,,,,,,,,,"LEARNED TOWN",113
"G280356004901090","1980","3","6","Mississippi","28","JACKSON, MISS.","3560","Hinds","049",,"Raymond","1090",,,,,,,,,,,,"RAYMOND TOWN",1967
"G280356004901315","1980","3","6","Mississippi","28","JACKSON, MISS.","3560","Hinds","049",,"Terry","1315",,,,,,,,,,,,"TERRY TOWN",655
"G280356004901370","1980","3","6","Mississippi","28","JACKSON, MISS.","3560","Hinds","049",,"Utica","1370",,,,,,,,,,,,"UTICA TOWN",865
"G280356004909999","1980","3","6","Mississippi","28","JACKSON, MISS.","3560","Hinds","049",,,"9999",,,,,,,,,,,,"REMAINDER OF HINDS",27666
"G280356012100140","1980","3","6","Mississippi","28","JACKSON, MISS.","3560","Rankin","121",,"Brandon","0140",,,,,,,,,,,,"BRANDON CITY",9626
"G280356012100425","1980","3","6","Mississippi","28","JACKSON, MISS.","3560","Rankin","121",,"Florence","0425",,,,,,,,,,,,"FLORENCE TOWN",1111
"G280356012100430","1980","3","6","Mississippi","28","JACKSON, MISS.","3560","Rankin","121",,"Flowood","0430",,,,,,,,,,,,"FLOWOOD TOWN",943
"G280356012100615","1980","3","6","Mississippi","28","JACKSON, MISS.","3560","Rankin","121",,"Jackson","0615",,,,,,,,,,,,"JACKSON CITY",2
"G280356012100985","1980","3","6","Mississippi","28","JACKSON, MISS.","3560","Rankin","121",,"Pearl","0985",,,,,,,,,,,,"PEARL CITY",20778
"G280356012100990","1980","3","6","Mississippi","28","JACKSON, MISS.","3560","Rankin","121",,"Pelahatchie","0990",,,,,,,,,,,,"PELAHATCHIE TOWN",1445
"G280356012101065","1980","3","6","Mississippi","28","JACKSON, MISS.","3560","Rankin","121",,"Puckett","1065",,,,,,,,,,,,"PUCKETT VILLAGE",279
"G280356012101093","1980","3","6","Mississippi","28","JACKSON, MISS.","3560","Rankin","121",,"Richland","1093",,,,,,,,,,,,"RICHLAND CITY",3955
"G280356012109999","1980","3","6","Mississippi","28","JACKSON, MISS.","3560","Rankin","121",,,"9999",,,,,,,,,,,,"REMAINDER OF RANKIN",31288
"G280492003300550","1980","3","6","Mississippi","28","MEMPHIS, TENN.-ARK.-MISS.","4920","DeSoto","033",,"Hernando","0550",,,,,,,,,,,,"HERNANDO CITY",2969
"G280492003300578","1980","3","6","Mississippi","28","MEMPHIS, TENN.-ARK.-MISS.","4920","DeSoto","033",,"Horn Lake","0578",,,,,,,,,,,,"HORN LAKE CITY",4326
"G280492003300798","1980","3","6","Mississippi","28","MEMPHIS, TENN.-ARK.-MISS.","4920","DeSoto","033",,"Memphis","0798",,,,,,,,,,,,"MEMPHIS VILLAGE",63
"G280492003300897","1980","3","6","Mississippi","28","MEMPHIS, TENN.-ARK.-MISS.","4920","DeSoto","033",,"Newport","0897",,,,,,,,,,,,"NEWPORT VILLAGE",56
"G280492003300940","1980","3","6","Mississippi","28","MEMPHIS, TENN.-ARK.-MISS.","4920","DeSoto","033",,"Olive Branch","0940",,,,,,,,,,,,"OLIVE BRANCH CITY",2067
"G280492003301245","1980","3","6","Mississippi","28","MEMPHIS, TENN.-ARK.-MISS.","4920","DeSoto","033",,"Southaven","1245",,,,,,,,,,,,"SOUTHAVEN %CDP<",16071
"G280492003309999","1980","3","6","Mississippi","28","MEMPHIS, TENN.-ARK.-MISS.","4920","DeSoto","033",,,"9999",,,,,,,,,,,,"REMAINDER OF DE SOTO",28378
"G280602505900330","1980","3","6","Mississippi","28","PASCAGOULA-MOSS POINT, MISS.","6025","Jackson","059",,"D'Iberville","0330",,,,,,,,,,,,"D@IBERVILLE %CDP<",7129
"G280602505900400","1980","3","6","Mississippi","28","PASCAGOULA-MOSS POINT, MISS.","6025","Jackson","059",,"Escatawpa","0400",,,,,,,,,,,,"ESCATAWPA %CDP<",5367
"G280602505900467","1980","3","6","Mississippi","28","PASCAGOULA-MOSS POINT, MISS.","6025","Jackson","059",,"Gautier","0467",,,,,,,,,,,,"GAUTIER %CDP<",8917
"G280602505900513","1980","3","6","Mississippi","28","PASCAGOULA-MOSS POINT, MISS.","6025","Jackson","059",,"Gulf Hills","0513",,,,,,,,,,,,"GULF HILLS %CDP<",4512
"G280602505900850","1980","3","6","Mississippi","28","PASCAGOULA-MOSS POINT, MISS.","6025","Jackson","059",,"Moss Point","0850",,,,,,,,,,,,"MOSS POINT CITY",18998
"G280602505900930","1980","3","6","Mississippi","28","PASCAGOULA-MOSS POINT, MISS.","6025","Jackson","059",,"Ocean Springs","0930",,,,,,,,,,,,"OCEAN SPRINGS CITY",14504
"G280602505900975","1980","3","6","Mississippi","28","PASCAGOULA-MOSS POINT, MISS.","6025","Jackson","059",,"Pascagoula","0975",,,,,,,,,,,,"PASCAGOULA CITY",29318
"G280602505901378","1980","3","6","Mississippi","28","PASCAGOULA-MOSS POINT, MISS.","6025","Jackson","059",,"Vancleave","1378",,,,,,,,,,,,"VANCLEAVE %CDP<",1330
"G280602505909999","1980","3","6","Mississippi","28","PASCAGOULA-MOSS POINT, MISS.","6025","Jackson","059",,,"9999",,,,,,,,,,,,"REMAINDER OF JACKSON",27940
"G280999900100843","1980","3","6","Mississippi","28",,"9999","Adams","001",,"Morgantown","0843",,,,,,,,,,,,"MORGANTOWN %CDP<",3445
"G280999900100870","1980","3","6","Mississippi","28",,"9999","Adams","001",,"Natchez","0870",,,,,,,,,,,,"NATCHEZ CITY",22015
"G280999900109999","1980","3","6","Mississippi","28",,"9999","Adams","001",,,"9999",,,,,,,,,,,,"REMAINDER OF ADAMS",12575
"G280999900300275","1980","3","6","Mississippi","28",,"9999","Alcorn","003",,"Corinth","0275",,,,,,,,,,,,"CORINTH CITY",13839
"G280999900300635","1980","3","6","Mississippi","28",,"9999","Alcorn","003",,"Kossuth","0635",,,,,,,,,,,,"KOSSUTH VILLAGE",190
"G280999900301105","1980","3","6","Mississippi","28",,"9999","Alcorn","003",,"Rienzi","1105",,,,,,,,,,,,"RIENZI TOWN",423
"G280999900309999","1980","3","6","Mississippi","28",,"9999","Alcorn","003",,,"9999",,,,,,,,,,,,"REMAINDER OF ALCORN",18584
"G280999900500210","1980","3","6","Mississippi","28",,"9999","Amite","005",,"Centreville","0210",,,,,,,,,,,,"CENTREVILLE TOWN",345
"G280999900500295","1980","3","6","Mississippi","28",,"9999","Amite","005",,"Crosby","0295",,,,,,,,,,,,"CROSBY TOWN",119
"G280999900500480","1980","3","6","Mississippi","28",,"9999","Amite","005",,"Gloster","0480",,,,,,,,,,,,"GLOSTER TOWN",1726
"G280999900500685","1980","3","6","Mississippi","28",,"9999","Amite","005",,"Liberty","0685",,,,,,,,,,,,"LIBERTY TOWN",669
"G280999900509999","1980","3","6","Mississippi","28",,"9999","Amite","005",,,"9999",,,,,,,,,,,,"REMAINDER OF AMITE",10510
"G280999900700405","1980","3","6","Mississippi","28",,"9999","Attala","007",,"Ethel","0405",,,,,,,,,,,,"ETHEL TOWN",486
"G280999900700630","1980","3","6","Mississippi","28",,"9999","Attala","007",,"Kosciusko","0630",,,,,,,,,,,,"KOSCIUSKO CITY",7415
"G280999900700740","1980","3","6","Mississippi","28",,"9999","Attala","007",,"Mccool","0740",,,,,,,,,,,,"MCCOOL TOWN",203
"G280999900701140","1980","3","6","Mississippi","28",,"9999","Attala","007",,"Sallis","1140",,,,,,,,,,,,"SALLIS TOWN",211
"G280999900709999","1980","3","6","Mississippi","28",,"9999","Attala","007",,,"9999",,,,,,,,,,,,"REMAINDER OF ATTALA",11550
"G280999900900040","1980","3","6","Mississippi","28",,"9999","Benton","009",,"Ashland","0040",,,,,,,,,,,,"ASHLAND TOWN",532
"G280999900900560","1980","3","6","Mississippi","28",,"9999","Benton","009",,"Hickory Flat","0560",,,,,,,,,,,,"HICKORY FLAT TOWN",458
"G280999900909999","1980","3","6","Mississippi","28",,"9999","Benton","009",,,"9999",,,,,,,,,,,,"REMAINDER OF BENTON",7163
"G280999901100015","1980","3","6","Mississippi","28",,"9999","Bolivar","011",,"Alligator","0015",,,,,,,,,,,,"ALLIGATOR TOWN",256
"G280999901100090","1980","3","6","Mississippi","28",,"9999","Bolivar","011",,"Benoit","0090",,,,,,,,,,,,"BENOIT TOWN",499
"G280999901100100","1980","3","6","Mississippi","28",,"9999","Bolivar","011",,"Beulah","0100",,,,,,,,,,,,"BEULAH TOWN",431
"G280999901100135","1980","3","6","Mississippi","28",,"9999","Bolivar","011",,"Boyle","0135",,,,,,,,,,,,"BOYLE TOWN",888
"G280999901100235","1980","3","6","Mississippi","28",,"9999","Bolivar","011",,"Cleveland","0235",,,,,,,,,,,,"CLEVELAND CITY",14524
"G280999901100355","1980","3","6","Mississippi","28",,"9999","Bolivar","011",,"Duncan","0355",,,,,,,,,,,,"DUNCAN TOWN",501
"G280999901100520","1980","3","6","Mississippi","28",,"9999","Bolivar","011",,"Gunnison","0520",,,,,,,,,,,,"GUNNISON TOWN",708
"G280999901100810","1980","3","6","Mississippi","28",,"9999","Bolivar","011",,"Merigold","0810",,,,,,,,,,,,"MERIGOLD TOWN",574
"G280999901100855","1980","3","6","Mississippi","28",,"9999","Bolivar","011",,"Mound Bayou","0855",,,,,,,,,,,,"MOUND BAYOU CITY",2917
"G280999901100960","1980","3","6","Mississippi","28",,"9999","Bolivar","011",,"Pace","0960",,,,,,,,,,,,"PACE TOWN",519
"G280999901101092","1980","3","6","Mississippi","28",,"9999","Bolivar","011",,"Renova","1092",,,,,,,,,,,,"RENOVA TOWN",659
"G280999901101125","1980","3","6","Mississippi","28",,"9999","Bolivar","011",,"Rosedale","1125",,,,,,,,,,,,"ROSEDALE CITY",2793
"G280999901101190","1980","3","6","Mississippi","28",,"9999","Bolivar","011",,"Shaw","1190",,,,,,,,,,,,"SHAW CITY",2448
"G280999901101195","1980","3","6","Mississippi","28",,"9999","Bolivar","011",,"Shelby","1195",,,,,,,,,,,,"SHELBY CITY",2540
"G280999901101470","1980","3","6","Mississippi","28",,"9999","Bolivar","011",,"Winstonville","1470",,,,,,,,,,,,"WINSTONVILLE VILLAGE",486
"G280999901109999","1980","3","6","Mississippi","28",,"9999","Bolivar","011",,,"9999",,,,,,,,,,,,"REMAINDER OF BOLIVAR",15222
"G280999901300105","1980","3","6","Mississippi","28",,"9999","Calhoun","013",,"Big Creek","0105",,,,,,,,,,,,"BIG CREEK VILLAGE",146
"G280999901300160","1980","3","6","Mississippi","28",,"9999","Calhoun","013",,"Bruce","0160",,,,,,,,,,,,"BRUCE TOWN",2208
"G280999901300185","1980","3","6","Mississippi","28",,"9999","Calhoun","013",,"Calhoun City","0185",,,,,,,,,,,,"CALHOUN CITY TOWN",2033
"G280999901300325","1980","3","6","Mississippi","28",,"9999","Calhoun","013",,"Derma","0325",,,,,,,,,,,,"DERMA TOWN",793
"G280999901301020","1980","3","6","Mississippi","28",,"9999","Calhoun","013",,"Pittsboro","1020",,,,,,,,,,,,"PITTSBORO VILLAGE",269
"G280999901301230","1980","3","6","Mississippi","28",,"9999","Calhoun","013",,"Slate Spring","1230",,,,,,,,,,,,"SLATE SPRING VILLAGE",102
"G280999901301380","1980","3","6","Mississippi","28",,"9999","Calhoun","013",,"Vardaman","1380",,,,,,,,,,,,"VARDAMAN TOWN",1009
"G280999901309999","1980","3","6","Mississippi","28",,"9999","Calhoun","013",,,"9999",,,,,,,,,,,,"REMAINDER OF CALHOUN",9104
"G280999901500195","1980","3","6","Mississippi","28",,"9999","Carroll","015",,"Carrollton","0195",,,,,,,,,,,,"CARROLLTON TOWN",338
"G280999901500905","1980","3","6","Mississippi","28",,"9999","Carroll","015",,"North Carrollton","0905",,,,,,,,,,,,"NORTH CARROLLTON TOWN",859
"G280999901501375","1980","3","6","Mississippi","28",,"9999","Carroll","015",,"Vaiden","1375",,,,,,,,,,,,"VAIDEN TOWN",924
"G280999901509999","1980","3","6","Mississippi","28",,"9999","Carroll","015",,,"9999",,,,,,,,,,,,"REMAINDER OF CARROLL",7655
"G280999901700585","1980","3","6","Mississippi","28",,"9999","Chickasaw","017",,"Houston","0585",,,,,,,,,,,,"HOUSTON CITY",3747
"G280999901700896","1980","3","6","Mississippi","28",,"9999","Chickasaw","017",,"New Houlka","0896",,,,,,,,,,,,"NEW HOULKA TOWN",710
"G280999901700935","1980","3","6","Mississippi","28",,"9999","Chickasaw","017",,"Okolona","0935",,,,,,,,,,,,"OKOLONA CITY",3409
"G280999901701473","1980","3","6","Mississippi","28",,"9999","Chickasaw","017",,"Woodland","1473",,,,,,,,,,,,"WOODLAND VILLAGE",135
"G280999901709999","1980","3","6","Mississippi","28",,"9999","Chickasaw","017",,,"9999",,,,,,,,,,,,"REMAINDER OF CHICKASAW",9852
"G280999901900010","1980","3","6","Mississippi","28",,"9999","Choctaw","019",,"Ackerman","0010",,,,,,,,,,,,"ACKERMAN TOWN",1567
"G280999901900445","1980","3","6","Mississippi","28",,"9999","Choctaw","019",,"French Camp","0445",,,,,,,,,,,,"FRENCH CAMP VILLAGE",306
"G280999901900790","1980","3","6","Mississippi","28",,"9999","Choctaw","019",,"Mathiston","0790",,,,,,,,,,,,"MATHISTON TOWN",95
"G280999901901435","1980","3","6","Mississippi","28",,"9999","Choctaw","019",,"Weir","1435",,,,,,,,,,,,"WEIR TOWN",553
"G280999901909999","1980","3","6","Mississippi","28",,"9999","Choctaw","019",,,"9999",,,,,,,,,,,,"REMAINDER OF CHOCTAW",6475
"G280999902101045","1980","3","6","Mississippi","28",,"9999","Claiborne","021",,"Port Gibson","1045",,,,,,,,,,,,"PORT GIBSON CITY",2371
"G280999902109999","1980","3","6","Mississippi","28",,"9999","Claiborne","021",,,"9999",,,,,,,,,,,,"REMAINDER OF CLAIBORNE",9908
"G280999902300395","1980","3","6","Mississippi","28",,"9999","Clarke","023",,"Enterprise","0395",,,,,,,,,,,,"ENTERPRISE TOWN",607
"G280999902300965","1980","3","6","Mississippi","28",,"9999","Clarke","023",,"Pachuta","0965",,,,,,,,,,,,"PACHUTA TOWN",256
"G280999902301075","1980","3","6","Mississippi","28",,"9999","Clarke","023",,"Quitman","1075",,,,,,,,,,,,"QUITMAN CITY",2632
"G280999902301205","1980","3","6","Mississippi","28",,"9999","Clarke","023",,"Shubuta","1205",,,,,,,,,,,,"SHUBUTA TOWN",626
"G280999902301265","1980","3","6","Mississippi","28",,"9999","Clarke","023",,"Stonewall","1265",,,,,,,,,,,,"STONEWALL TOWN",1345
"G280999902309999","1980","3","6","Mississippi","28",,"9999","Clarke","023",,,"9999",,,,,,,,,,,,"REMAINDER OF CLARKE",11479
"G280999902501455","1980","3","6","Mississippi","28",,"9999","Clay","025",,"West Point","1455",,,,,,,,,,,,"WEST POINT CITY",8811
"G280999902509999","1980","3","6","Mississippi","28",,"9999","Clay","025",,,"9999",,,,,,,,,,,,"REMAINDER OF CLAY",12271
"G280999902700225","1980","3","6","Mississippi","28",,"9999","Coahoma","027",,"Clarksdale","0225",,,,,,,,,,,,"CLARKSDALE CITY",21137
"G280999902700450","1980","3","6","Mississippi","28",,"9999","Coahoma","027",,"Friars Point","0450",,,,,,,,,,,,"FRIARS POINT TOWN",1400
"G280999902700620","1980","3","6","Mississippi","28",,"9999","Coahoma","027",,"Jonestown","0620",,,,,,,,,,,,"JONESTOWN TOWN",1231
"G280999902700715","1980","3","6","Mississippi","28",,"9999","Coahoma","027",,"Lula","0715",,,,,,,,,,,,"LULA TOWN",394
"G280999902700725","1980","3","6","Mississippi","28",,"9999","Coahoma","027",,"Lyon","0725",,,,,,,,,,,,"LYON TOWN",531
"G280999902709999","1980","3","6","Mississippi","28",,"9999","Coahoma","027",,,"9999",,,,,,,,,,,,"REMAINDER OF COAHOMA",12225
"G280999902900075","1980","3","6","Mississippi","28",,"9999","Copiah","029",,"Beauregard","0075",,,,,,,,,,,,"BEAUREGARD VILLAGE",185
"G280999902900310","1980","3","6","Mississippi","28",,"9999","Copiah","029",,"Crystal Springs","0310",,,,,,,,,,,,"CRYSTAL SPRINGS CITY",4902
"G280999902900470","1980","3","6","Mississippi","28",,"9999","Copiah","029",,"Georgetown","0470",,,,,,,,,,,,"GEORGETOWN TOWN",343
"G280999902900540","1980","3","6","Mississippi","28",,"9999","Copiah","029",,"Hazlehurst","0540",,,,,,,,,,,,"HAZLEHURST CITY",4437
"G280999902901440","1980","3","6","Mississippi","28",,"9999","Copiah","029",,"Wesson","1440",,,,,,,,,,,,"WESSON TOWN",1313
"G280999902909999","1980","3","6","Mississippi","28",,"9999","Copiah","029",,,"9999",,,,,,,,,,,,"REMAINDER OF COPIAH",15323
"G280999903100255","1980","3","6","Mississippi","28",,"9999","Covington","031",,"Collins","0255",,,,,,,,,,,,"COLLINS CITY",2131
"G280999903100860","1980","3","6","Mississippi","28",,"9999","Covington","031",,"Mount Olive","0860",,,,,,,,,,,,"MOUNT OLIVE TOWN",993
"G280999903101175","1980","3","6","Mississippi","28",,"9999","Covington","031",,"Seminary","1175",,,,,,,,,,,,"SEMINARY TOWN",327
"G280999903109999","1980","3","6","Mississippi","28",,"9999","Covington","031",,,"9999",,,,,,,,,,,,"REMAINDER OF COVINGTON",12476
"G280999903500473","1980","3","6","Mississippi","28",,"9999","Forrest","035",,"Glendale","0473",,,,,,,,,,,,"GLENDALE %CDP<",1329
"G280999903500535","1980","3","6","Mississippi","28",,"9999","Forrest","035",,"Hattiesburg","0535",,,,,,,,,,,,"HATTIESBURG CITY",39687
"G280999903500972","1980","3","6","Mississippi","28",,"9999","Forrest","035",,"Palmers Crossing","0972",,,,,,,,,,,,"PALMERS CROSSING %CDP<",2765
"G280999903500995","1980","3","6","Mississippi","28",,"9999","Forrest","035",,"Petal","0995",,,,,,,,,,,,"PETAL CITY",8476
"G280999903509999","1980","3","6","Mississippi","28",,"9999","Forrest","035",,,"9999",,,,,,,,,,,,"REMAINDER OF FORREST",13761
"G280999903700165","1980","3","6","Mississippi","28",,"9999","Franklin","037",,"Bude","0165",,,,,,,,,,,,"BUDE TOWN",1092
"G280999903700795","1980","3","6","Mississippi","28",,"9999","Franklin","037",,"Meadville","0795",,,,,,,,,,,,"MEADVILLE TOWN",575
"G280999903701130","1980","3","6","Mississippi","28",,"9999","Franklin","037",,"Roxie","1130",,,,,,,,,,,,"ROXIE TOWN",591
"G280999903709999","1980","3","6","Mississippi","28",,"9999","Franklin","037",,,"9999",,,,,,,,,,,,"REMAINDER OF FRANKLIN",5950
"G280999903900710","1980","3","6","Mississippi","28",,"9999","George","039",,"Lucedale","0710",,,,,,,,,,,,"LUCEDALE CITY",2429
"G280999903909999","1980","3","6","Mississippi","28",,"9999","George","039",,,"9999",,,,,,,,,,,,"REMAINDER OF GEORGE",12868
"G280999904100660","1980","3","6","Mississippi","28",,"9999","Greene","041",,"Leakesville","0660",,,,,,,,,,,,"LEAKESVILLE TOWN",1120
"G280999904100743","1980","3","6","Mississippi","28",,"9999","Greene","041",,"Mclain","0743",,,,,,,,,,,,"MCLAIN TOWN",688
"G280999904101255","1980","3","6","Mississippi","28",,"9999","Greene","041",,"State Line","1255",,,,,,,,,,,,"STATE LINE TOWN",282
"G280999904109999","1980","3","6","Mississippi","28",,"9999","Greene","041",,,"9999",,,,,,,,,,,,"REMAINDER OF GREENE",7737
"G280999904300510","1980","3","6","Mississippi","28",,"9999","Grenada","043",,"Grenada","0510",,,,,,,,,,,,"GRENADA CITY",12641
"G280999904309999","1980","3","6","Mississippi","28",,"9999","Grenada","043",,,"9999",,,,,,,,,,,,"REMAINDER OF GRENADA",8402
"G280999905100305","1980","3","6","Mississippi","28",,"9999","Holmes","051",,"Cruger","0305",,,,,,,,,,,,"CRUGER TOWN",540
"G280999905100360","1980","3","6","Mississippi","28",,"9999","Holmes","051",,"Durant","0360",,,,,,,,,,,,"DURANT CITY",2889
"G280999905100490","1980","3","6","Mississippi","28",,"9999","Holmes","051",,"Goodman","0490",,,,,,,,,,,,"GOODMAN TOWN",1285
"G280999905100680","1980","3","6","Mississippi","28",,"9999","Holmes","051",,"Lexington","0680",,,,,,,,,,,,"LEXINGTON CITY",2628
"G280999905101010","1980","3","6","Mississippi","28",,"9999","Holmes","051",,"Pickens","1010",,,,,,,,,,,,"PICKENS TOWN",1386
"G280999905101310","1980","3","6","Mississippi","28",,"9999","Holmes","051",,"Tchula","1310",,,,,,,,,,,,"TCHULA TOWN",1931
"G280999905101445","1980","3","6","Mississippi","28",,"9999","Holmes","051",,"West","1445",,,,,,,,,,,,"WEST TOWN",253
"G280999905109999","1980","3","6","Mississippi","28",,"9999","Holmes","051",,,"9999",,,,,,,,,,,,"REMAINDER OF HOLMES",12058
"G280999905300085","1980","3","6","Mississippi","28",,"9999","Humphreys","053",,"Belzoni","0085",,,,,,,,,,,,"BELZONI CITY",2982
"G280999905300600","1980","3","6","Mississippi","28",,"9999","Humphreys","053",,"Isola","0600",,,,,,,,,,,,"ISOLA TOWN",834
"G280999905300700","1980","3","6","Mississippi","28",,"9999","Humphreys","053",,"Louise","0700",,,,,,,,,,,,"LOUISE TOWN",400
"G280999905301220","1980","3","6","Mississippi","28",,"9999","Humphreys","053",,"Silver City","1220",,,,,,,,,,,,"SILVER CITY TOWN",378
"G280999905309999","1980","3","6","Mississippi","28",,"9999","Humphreys","053",,,"9999",,,,,,,,,,,,"REMAINDER OF HUMPHREYS",9337
"G280999905500792","1980","3","6","Mississippi","28",,"9999","Issaquena","055",,"Mayersville","0792",,,,,,,,,,,,"MAYERSVILLE TOWN",378
"G280999905509999","1980","3","6","Mississippi","28",,"9999","Issaquena","055",,,"9999",,,,,,,,,,,,"REMAINDER OF ISSAQUENA",2135
"G280999905700455","1980","3","6","Mississippi","28",,"9999","Itawamba","057",,"Fulton","0455",,,,,,,,,,,,"FULTON CITY",3238
"G280999905700770","1980","3","6","Mississippi","28",,"9999","Itawamba","057",,"Mantachie","0770",,,,,,,,,,,,"MANTACHIE TOWN",732
"G280999905701338","1980","3","6","Mississippi","28",,"9999","Itawamba","057",,"Tremont","1338",,,,,,,,,,,,"TREMONT TOWN",379
"G280999905709999","1980","3","6","Mississippi","28",,"9999","Itawamba","057",,,"9999",,,,,,,,,,,,"REMAINDER OF ITAWAMBA",16169
"G280999906100065","1980","3","6","Mississippi","28",,"9999","Jasper","061",,"Bay Springs","0065",,,,,,,,,,,,"BAY SPRINGS TOWN",1884
"G280999906100545","1980","3","6","Mississippi","28",,"9999","Jasper","061",,"Heidelberg","0545",,,,,,,,,,,,"HEIDELBERG TOWN",1098
"G280999906100695","1980","3","6","Mississippi","28",,"9999","Jasper","061",,"Louin","0695",,,,,,,,,,,,"LOUIN TOWN",338
"G280999906100835","1980","3","6","Mississippi","28",,"9999","Jasper","061",,"Montrose","0835",,,,,,,,,,,,"MONTROSE TOWN",120
"G280999906109999","1980","3","6","Mississippi","28",,"9999","Jasper","061",,,"9999",,,,,,,,,,,,"REMAINDER OF JASPER",13825
"G280999906300415","1980","3","6","Mississippi","28",,"9999","Jefferson","063",,"Fayette","0415",,,,,,,,,,,,"FAYETTE TOWN",2033
"G280999906309999","1980","3","6","Mississippi","28",,"9999","Jefferson","063",,,"9999",,,,,,,,,,,,"REMAINDER OF JEFFERSON",7148
"G280999906500050","1980","3","6","Mississippi","28",,"9999","Jefferson Davis","065",,"Bassfield","0050",,,,,,,,,,,,"BASSFIELD TOWN",325
"G280999906501060","1980","3","6","Mississippi","28",,"9999","Jefferson Davis","065",,"Prentiss","1060",,,,,,,,,,,,"PRENTISS TOWN",1465
"G280999906509999","1980","3","6","Mississippi","28",,"9999","Jefferson Davis","065",,,"9999",,,,,,,,,,,,"REMAINDER OF JEFFERSON DAVIS",12056
"G280999906700385","1980","3","6","Mississippi","28",,"9999","Jones","067",,"Ellisville","0385",,,,,,,,,,,,"ELLISVILLE CITY",4652
"G280999906700655","1980","3","6","Mississippi","28",,"9999","Jones","067",,"Laurel","0655",,,,,,,,,,,,"LAUREL CITY",21897
