GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,EDINDA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNOA,ZIPA,AREANAME,C7L001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,Standard Metropolitan Statistical Area Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Block Group Code,Block Code,Enumeration District Indicator Code,Enumeration District Code,Standard Consolidated Statistical Area Code,Urban Area Code,Congressional District Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,MCD Sequence Number Code,5-Digit Zip Code Code,Area Name,Total
"G0601050","1980","4","9","California","06",,"Trinity","105",,,,,,,,,,,,,,"TRINITY COUNTY",11858
"G0601070","1980","4","9","California","06","8780","Tulare","107",,,,,,,,,,,,,,"TULARE COUNTY",245738
"G0601090","1980","4","9","California","06",,"Tuolumne","109",,,,,,,,,,,,,,"TUOLUMNE COUNTY",33928
"G0601110","1980","4","9","California","06","6000","Ventura","111",,,,,,,,"49",,,,,,"VENTURA COUNTY",529174
"G0601130","1980","4","9","California","06","6920","Yolo","113",,,,,,,,,,,,,,"YOLO COUNTY",113374
"G0601150","1980","4","9","California","06","9340","Yuba","115",,,,,,,,,,,,,,"YUBA COUNTY",49733
"G0800010","1980","4","8","Colorado","08","2080","Adams","001",,,,,,,,,,,,,,"ADAMS COUNTY",245944
"G0800030","1980","4","8","Colorado","08",,"Alamosa","003",,,,,,,,,,,,,,"ALAMOSA COUNTY",11799
"G0800050","1980","4","8","Colorado","08","2080","Arapahoe","005",,,,,,,,,,,,,,"ARAPAHOE COUNTY",293621
"G0800070","1980","4","8","Colorado","08",,"Archuleta","007",,,,,,,,,,,,,,"ARCHULETA COUNTY",3664
"G0800090","1980","4","8","Colorado","08",,"Baca","009",,,,,,,,,,,,,,"BACA COUNTY",5419
"G0800110","1980","4","8","Colorado","08",,"Bent","011",,,,,,,,,,,,,,"BENT COUNTY",5945
"G0800130","1980","4","8","Colorado","08","2080","Boulder","013",,,,,,,,,,,,,,"BOULDER COUNTY",189625
"G0800150","1980","4","8","Colorado","08",,"Chaffee","015",,,,,,,,,,,,,,"CHAFFEE COUNTY",13227
"G0800170","1980","4","8","Colorado","08",,"Cheyenne","017",,,,,,,,,,,,,,"CHEYENNE COUNTY",2153
"G0800190","1980","4","8","Colorado","08",,"Clear Creek","019",,,,,,,,,,,,,,"CLEAR CREEK COUNTY",7308
"G0800210","1980","4","8","Colorado","08",,"Conejos","021",,,,,,,,,,,,,,"CONEJOS COUNTY",7794
"G0800230","1980","4","8","Colorado","08",,"Costilla","023",,,,,,,,,,,,,,"COSTILLA COUNTY",3071
"G0800250","1980","4","8","Colorado","08",,"Crowley","025",,,,,,,,,,,,,,"CROWLEY COUNTY",2988
"G0800270","1980","4","8","Colorado","08",,"Custer","027",,,,,,,,,,,,,,"CUSTER COUNTY",1528
"G0800290","1980","4","8","Colorado","08",,"Delta","029",,,,,,,,,,,,,,"DELTA COUNTY",21225
"G0800310","1980","4","8","Colorado","08","2080","Denver","031",,,,,,,,,,,,,,"DENVER COUNTY",492365
"G0800330","1980","4","8","Colorado","08",,"Dolores","033",,,,,,,,,,,,,,"DOLORES COUNTY",1658
"G0800350","1980","4","8","Colorado","08","2080","Douglas","035",,,,,,,,,,,,,,"DOUGLAS COUNTY",25153
"G0800370","1980","4","8","Colorado","08",,"Eagle","037",,,,,,,,,,,,,,"EAGLE COUNTY",13320
"G0800390","1980","4","8","Colorado","08",,"Elbert","039",,,,,,,,,,,,,,"ELBERT COUNTY",6850
"G0800410","1980","4","8","Colorado","08","1720","El Paso","041",,,,,,,,,,,,,,"EL PASO COUNTY",309424
"G0800430","1980","4","8","Colorado","08",,"Fremont","043",,,,,,,,,,,,,,"FREMONT COUNTY",28676
"G0800450","1980","4","8","Colorado","08",,"Garfield","045",,,,,,,,,,,,,,"GARFIELD COUNTY",22514
"G0800470","1980","4","8","Colorado","08","2080","Gilpin","047",,,,,,,,,,,,,,"GILPIN COUNTY",2441
"G0800490","1980","4","8","Colorado","08",,"Grand","049",,,,,,,,,,,,,,"GRAND COUNTY",7475
"G0800510","1980","4","8","Colorado","08",,"Gunnison","051",,,,,,,,,,,,,,"GUNNISON COUNTY",10689
"G0800530","1980","4","8","Colorado","08",,"Hinsdale","053",,,,,,,,,,,,,,"HINSDALE COUNTY",408
"G0800550","1980","4","8","Colorado","08",,"Huerfano","055",,,,,,,,,,,,,,"HUERFANO COUNTY",6440
"G0800570","1980","4","8","Colorado","08",,"Jackson","057",,,,,,,,,,,,,,"JACKSON COUNTY",1863
"G0800590","1980","4","8","Colorado","08","2080","Jefferson","059",,,,,,,,,,,,,,"JEFFERSON COUNTY",371753
"G0800610","1980","4","8","Colorado","08",,"Kiowa","061",,,,,,,,,,,,,,"KIOWA COUNTY",1936
"G0800630","1980","4","8","Colorado","08",,"Kit Carson","063",,,,,,,,,,,,,,"KIT CARSON COUNTY",7599
"G0800650","1980","4","8","Colorado","08",,"Lake","065",,,,,,,,,,,,,,"LAKE COUNTY",8830
"G0800670","1980","4","8","Colorado","08",,"La Plata","067",,,,,,,,,,,,,,"LA PLATA COUNTY",27424
"G0800690","1980","4","8","Colorado","08","2670","Larimer","069",,,,,,,,,,,,,,"LARIMER COUNTY",149184
"G0800710","1980","4","8","Colorado","08",,"Las Animas","071",,,,,,,,,,,,,,"LAS ANIMAS COUNTY",14897
"G0800730","1980","4","8","Colorado","08",,"Lincoln","073",,,,,,,,,,,,,,"LINCOLN COUNTY",4663
"G0800750","1980","4","8","Colorado","08",,"Logan","075",,,,,,,,,,,,,,"LOGAN COUNTY",19800
"G0800770","1980","4","8","Colorado","08",,"Mesa","077",,,,,,,,,,,,,,"MESA COUNTY",81530
"G0800790","1980","4","8","Colorado","08",,"Mineral","079",,,,,,,,,,,,,,"MINERAL COUNTY",804
"G0800810","1980","4","8","Colorado","08",,"Moffat","081",,,,,,,,,,,,,,"MOFFAT COUNTY",13133
"G0800830","1980","4","8","Colorado","08",,"Montezuma","083",,,,,,,,,,,,,,"MONTEZUMA COUNTY",16510
"G0800850","1980","4","8","Colorado","08",,"Montrose","085",,,,,,,,,,,,,,"MONTROSE COUNTY",24352
"G0800870","1980","4","8","Colorado","08",,"Morgan","087",,,,,,,,,,,,,,"MORGAN COUNTY",22513
"G0800890","1980","4","8","Colorado","08",,"Otero","089",,,,,,,,,,,,,,"OTERO COUNTY",22567
"G0800910","1980","4","8","Colorado","08",,"Ouray","091",,,,,,,,,,,,,,"OURAY COUNTY",1925
"G0800930","1980","4","8","Colorado","08",,"Park","093",,,,,,,,,,,,,,"PARK COUNTY",5333
"G0800950","1980","4","8","Colorado","08",,"Phillips","095",,,,,,,,,,,,,,"PHILLIPS COUNTY",4542
"G0800970","1980","4","8","Colorado","08",,"Pitkin","097",,,,,,,,,,,,,,"PITKIN COUNTY",10338
"G0800990","1980","4","8","Colorado","08",,"Prowers","099",,,,,,,,,,,,,,"PROWERS COUNTY",13070
"G0801010","1980","4","8","Colorado","08","6560","Pueblo","101",,,,,,,,,,,,,,"PUEBLO COUNTY",125972
"G0801030","1980","4","8","Colorado","08",,"Rio Blanco","103",,,,,,,,,,,,,,"RIO BLANCO COUNTY",6255
"G0801050","1980","4","8","Colorado","08",,"Rio Grande","105",,,,,,,,,,,,,,"RIO GRANDE COUNTY",10511
"G0801070","1980","4","8","Colorado","08",,"Routt","107",,,,,,,,,,,,,,"ROUTT COUNTY",13404
"G0801090","1980","4","8","Colorado","08",,"Saguache","109",,,,,,,,,,,,,,"SAGUACHE COUNTY",3935
"G0801110","1980","4","8","Colorado","08",,"San Juan","111",,,,,,,,,,,,,,"SAN JUAN COUNTY",833
"G0801130","1980","4","8","Colorado","08",,"San Miguel","113",,,,,,,,,,,,,,"SAN MIGUEL COUNTY",3192
"G0801150","1980","4","8","Colorado","08",,"Sedgwick","115",,,,,,,,,,,,,,"SEDGWICK COUNTY",3266
"G0801170","1980","4","8","Colorado","08",,"Summit","117",,,,,,,,,,,,,,"SUMMIT COUNTY",8848
"G0801190","1980","4","8","Colorado","08","1720","Teller","119",,,,,,,,,,,,,,"TELLER COUNTY",8034
"G0801210","1980","4","8","Colorado","08",,"Washington","121",,,,,,,,,,,,,,"WASHINGTON COUNTY",5304
"G0801230","1980","4","8","Colorado","08","3060","Weld","123",,,,,,,,,,,,,,"WELD COUNTY",123438
"G0801250","1980","4","8","Colorado","08",,"Yuma","125",,,,,,,,,,,,,,"YUMA COUNTY",9682
"G0900010","1980","1","1","Connecticut","09",,"Fairfield","001",,,,,,,,,,,,,,"FAIRFIELD COUNTY",807143
"G0900030","1980","1","1","Connecticut","09",,"Hartford","003",,,,,,,,,,,,,,"HARTFORD COUNTY",807766
"G0900050","1980","1","1","Connecticut","09",,"Litchfield","005",,,,,,,,,,,,,,"LITCHFIELD COUNTY",156769
"G0900070","1980","1","1","Connecticut","09",,"Middlesex","007",,,,,,,,,,,,,,"MIDDLESEX COUNTY",129017
"G0900090","1980","1","1","Connecticut","09",,"New Haven","009",,,,,,,,,,,,,,"NEW HAVEN COUNTY",761337
"G0900110","1980","1","1","Connecticut","09",,"New London","011",,,,,,,,,,,,,,"NEW LONDON COUNTY",238409
"G0900130","1980","1","1","Connecticut","09",,"Tolland","013",,,,,,,,,,,,,,"TOLLAND COUNTY",114823
"G0900150","1980","1","1","Connecticut","09",,"Windham","015",,,,,,,,,,,,,,"WINDHAM COUNTY",92312
"G1000010","1980","3","5","Delaware","10",,"Kent","001",,,,,,,,,,,,,,"KENT COUNTY",98219
"G1000030","1980","3","5","Delaware","10","9160","New Castle","003",,,,,,,,"77",,,,,,"NEW CASTLE COUNTY",398115
"G1000050","1980","3","5","Delaware","10",,"Sussex","005",,,,,,,,,,,,,,"SUSSEX COUNTY",98004
"G1100010","1980","3","5","District Of Columbia","11","8840","District Of Columbia","001",,,,,,,,,,,,,,"DISTRICT OF COLUMBIA",638333
"G1200010","1980","3","5","Florida","12","2900","Alachua","001",,,,,,,,,,,,,,"ALACHUA COUNTY",151348
"G1200030","1980","3","5","Florida","12","3600","Baker","003",,,,,,,,,,,,,,"BAKER COUNTY",15289
"G1200050","1980","3","5","Florida","12","6015","Bay","005",,,,,,,,,,,,,,"BAY COUNTY",97740
"G1200070","1980","3","5","Florida","12",,"Bradford","007",,,,,,,,,,,,,,"BRADFORD COUNTY",20023
"G1200090","1980","3","5","Florida","12","4900","Brevard","009",,,,,,,,,,,,,,"BREVARD COUNTY",272959
"G1200110","1980","3","5","Florida","12","2680","Broward","011",,,,,,,,"56",,,,,,"BROWARD COUNTY",1018200
"G1200130","1980","3","5","Florida","12",,"Calhoun","013",,,,,,,,,,,,,,"CALHOUN COUNTY",9294
"G1200150","1980","3","5","Florida","12",,"Charlotte","015",,,,,,,,,,,,,,"CHARLOTTE COUNTY",58460
"G1200170","1980","3","5","Florida","12",,"Citrus","017",,,,,,,,,,,,,,"CITRUS COUNTY",54703
"G1200190","1980","3","5","Florida","12","3600","Clay","019",,,,,,,,,,,,,,"CLAY COUNTY",67052
"G1200210","1980","3","5","Florida","12",,"Collier","021",,,,,,,,,,,,,,"COLLIER COUNTY",85971
"G1200230","1980","3","5","Florida","12",,"Columbia","023",,,,,,,,,,,,,,"COLUMBIA COUNTY",35399
"G1200250","1980","3","5","Florida","12","5000","Dade","025",,,,,,,,"56",,,,,,"DADE COUNTY",1625781
"G1200270","1980","3","5","Florida","12",,"DeSoto","027",,,,,,,,,,,,,,"DE SOTO COUNTY",19039
"G1200290","1980","3","5","Florida","12",,"Dixie","029",,,,,,,,,,,,,,"DIXIE COUNTY",7751
"G1200310","1980","3","5","Florida","12","3600","Duval","031",,,,,,,,,,,,,,"DUVAL COUNTY",571003
"G1200330","1980","3","5","Florida","12","6080","Escambia","033",,,,,,,,,,,,,,"ESCAMBIA COUNTY",233794
"G1200350","1980","3","5","Florida","12",,"Flagler","035",,,,,,,,,,,,,,"FLAGLER COUNTY",10913
"G1200370","1980","3","5","Florida","12",,"Franklin","037",,,,,,,,,,,,,,"FRANKLIN COUNTY",7661
"G1200390","1980","3","5","Florida","12",,"Gadsden","039",,,,,,,,,,,,,,"GADSDEN COUNTY",41565
"G1200410","1980","3","5","Florida","12",,"Gilchrist","041",,,,,,,,,,,,,,"GILCHRIST COUNTY",5767
"G1200430","1980","3","5","Florida","12",,"Glades","043",,,,,,,,,,,,,,"GLADES COUNTY",5992
"G1200450","1980","3","5","Florida","12",,"Gulf","045",,,,,,,,,,,,,,"GULF COUNTY",10658
"G1200470","1980","3","5","Florida","12",,"Hamilton","047",,,,,,,,,,,,,,"HAMILTON COUNTY",8761
"G1200490","1980","3","5","Florida","12",,"Hardee","049",,,,,,,,,,,,,,"HARDEE COUNTY",19379
"G1200510","1980","3","5","Florida","12",,"Hendry","051",,,,,,,,,,,,,,"HENDRY COUNTY",18599
"G1200530","1980","3","5","Florida","12",,"Hernando","053",,,,,,,,,,,,,,"HERNANDO COUNTY",44469
"G1200550","1980","3","5","Florida","12",,"Highlands","055",,,,,,,,,,,,,,"HIGHLANDS COUNTY",47526
"G1200570","1980","3","5","Florida","12","8280","Hillsborough","057",,,,,,,,,,,,,,"HILLSBOROUGH COUNTY",646960
"G1200590","1980","3","5","Florida","12",,"Holmes","059",,,,,,,,,,,,,,"HOLMES COUNTY",14723
"G1200610","1980","3","5","Florida","12",,"Indian River","061",,,,,,,,,,,,,,"INDIAN RIVER COUNTY",59896
"G1200630","1980","3","5","Florida","12",,"Jackson","063",,,,,,,,,,,,,,"JACKSON COUNTY",39154
"G1200650","1980","3","5","Florida","12",,"Jefferson","065",,,,,,,,,,,,,,"JEFFERSON COUNTY",10703
"G1200670","1980","3","5","Florida","12",,"Lafayette","067",,,,,,,,,,,,,,"LAFAYETTE COUNTY",4035
"G1200690","1980","3","5","Florida","12",,"Lake","069",,,,,,,,,,,,,,"LAKE COUNTY",104870
"G1200710","1980","3","5","Florida","12","2700","Lee","071",,,,,,,,,,,,,,"LEE COUNTY",205266
"G1200730","1980","3","5","Florida","12","8240","Leon","073",,,,,,,,,,,,,,"LEON COUNTY",148655
"G1200750","1980","3","5","Florida","12",,"Levy","075",,,,,,,,,,,,,,"LEVY COUNTY",19870
"G1200770","1980","3","5","Florida","12",,"Liberty","077",,,,,,,,,,,,,,"LIBERTY COUNTY",4260
"G1200790","1980","3","5","Florida","12",,"Madison","079",,,,,,,,,,,,,,"MADISON COUNTY",14894
"G1200810","1980","3","5","Florida","12","1140","Manatee","081",,,,,,,,,,,,,,"MANATEE COUNTY",148442
"G1200830","1980","3","5","Florida","12","5790","Marion","083",,,,,,,,,,,,,,"MARION COUNTY",122488
"G1200850","1980","3","5","Florida","12",,"Martin","085",,,,,,,,,,,,,,"MARTIN COUNTY",64014
"G1200870","1980","3","5","Florida","12",,"Monroe","087",,,,,,,,,,,,,,"MONROE COUNTY",63188
"G1200890","1980","3","5","Florida","12","3600","Nassau","089",,,,,,,,,,,,,,"NASSAU COUNTY",32894
"G1200910","1980","3","5","Florida","12","2750","Okaloosa","091",,,,,,,,,,,,,,"OKALOOSA COUNTY",109920
"G1200930","1980","3","5","Florida","12",,"Okeechobee","093",,,,,,,,,,,,,,"OKEECHOBEE COUNTY",20264
"G1200950","1980","3","5","Florida","12","5960","Orange","095",,,,,,,,,,,,,,"ORANGE COUNTY",471016
"G1200970","1980","3","5","Florida","12","5960","Osceola","097",,,,,,,,,,,,,,"OSCEOLA COUNTY",49287
"G1200990","1980","3","5","Florida","12","8960","Palm Beach","099",,,,,,,,,,,,,,"PALM BEACH COUNTY",576863
"G1201010","1980","3","5","Florida","12","8280","Pasco","101",,,,,,,,,,,,,,"PASCO COUNTY",193643
"G1201030","1980","3","5","Florida","12","8280","Pinellas","103",,,,,,,,,,,,,,"PINELLAS COUNTY",728531
"G1201050","1980","3","5","Florida","12","3980","Polk","105",,,,,,,,,,,,,,"POLK COUNTY",321652
"G1201070","1980","3","5","Florida","12",,"Putnam","107",,,,,,,,,,,,,,"PUTNAM COUNTY",50549
"G1201090","1980","3","5","Florida","12","3600","St Johns","109",,,,,,,,,,,,,,"ST. JOHNS COUNTY",51303
"G1201110","1980","3","5","Florida","12",,"St Lucie","111",,,,,,,,,,,,,,"ST. LUCIE COUNTY",87182
"G1201130","1980","3","5","Florida","12","6080","Santa Rosa","113",,,,,,,,,,,,,,"SANTA ROSA COUNTY",55988
"G1201150","1980","3","5","Florida","12","7510","Sarasota","115",,,,,,,,,,,,,,"SARASOTA COUNTY",202251
"G1201170","1980","3","5","Florida","12","5960","Seminole","117",,,,,,,,,,,,,,"SEMINOLE COUNTY",179752
"G1201190","1980","3","5","Florida","12",,"Sumter","119",,,,,,,,,,,,,,"SUMTER COUNTY",24272
"G1201210","1980","3","5","Florida","12",,"Suwannee","121",,,,,,,,,,,,,,"SUWANNEE COUNTY",22287
"G1201230","1980","3","5","Florida","12",,"Taylor","123",,,,,,,,,,,,,,"TAYLOR COUNTY",16532
"G1201250","1980","3","5","Florida","12",,"Union","125",,,,,,,,,,,,,,"UNION COUNTY",10166
"G1201270","1980","3","5","Florida","12","2020","Volusia","127",,,,,,,,,,,,,,"VOLUSIA COUNTY",258762
"G1201290","1980","3","5","Florida","12","8240","Wakulla","129",,,,,,,,,,,,,,"WAKULLA COUNTY",10887
"G1201310","1980","3","5","Florida","12",,"Walton","131",,,,,,,,,,,,,,"WALTON COUNTY",21300
"G1201330","1980","3","5","Florida","12",,"Washington","133",,,,,,,,,,,,,,"WASHINGTON COUNTY",14509
"G1300010","1980","3","5","Georgia","13",,"Appling","001",,,,,,,,,,,,,,"APPLING COUNTY",15565
"G1300030","1980","3","5","Georgia","13",,"Atkinson","003",,,,,,,,,,,,,,"ATKINSON COUNTY",6141
"G1300050","1980","3","5","Georgia","13",,"Bacon","005",,,,,,,,,,,,,,"BACON COUNTY",9379
"G1300070","1980","3","5","Georgia","13",,"Baker","007",,,,,,,,,,,,,,"BAKER COUNTY",3808
"G1300090","1980","3","5","Georgia","13",,"Baldwin","009",,,,,,,,,,,,,,"BALDWIN COUNTY",34686
"G1300110","1980","3","5","Georgia","13",,"Banks","011",,,,,,,,,,,,,,"BANKS COUNTY",8702
"G1300130","1980","3","5","Georgia","13",,"Barrow","013",,,,,,,,,,,,,,"BARROW COUNTY",21354
"G1300150","1980","3","5","Georgia","13",,"Bartow","015",,,,,,,,,,,,,,"BARTOW COUNTY",40760
"G1300170","1980","3","5","Georgia","13",,"Ben Hill","017",,,,,,,,,,,,,,"BEN HILL COUNTY",16000
"G1300190","1980","3","5","Georgia","13",,"Berrien","019",,,,,,,,,,,,,,"BERRIEN COUNTY",13525
"G1300210","1980","3","5","Georgia","13","4680","Bibb","021",,,,,,,,,,,,,,"BIBB COUNTY",150256
"G1300230","1980","3","5","Georgia","13",,"Bleckley","023",,,,,,,,,,,,,,"BLECKLEY COUNTY",10767
"G1300250","1980","3","5","Georgia","13",,"Brantley","025",,,,,,,,,,,,,,"BRANTLEY COUNTY",8701
"G1300270","1980","3","5","Georgia","13",,"Brooks","027",,,,,,,,,,,,,,"BROOKS COUNTY",15255
"G1300290","1980","3","5","Georgia","13","7520","Bryan","029",,,,,,,,,,,,,,"BRYAN COUNTY",10175
"G1300310","1980","3","5","Georgia","13",,"Bulloch","031",,,,,,,,,,,,,,"BULLOCH COUNTY",35785
"G1300330","1980","3","5","Georgia","13",,"Burke","033",,,,,,,,,,,,,,"BURKE COUNTY",19349
"G1300350","1980","3","5","Georgia","13","0520","Butts","035",,,,,,,,,,,,,,"BUTTS COUNTY",13665
"G1300370","1980","3","5","Georgia","13",,"Calhoun","037",,,,,,,,,,,,,,"CALHOUN COUNTY",5717
"G1300390","1980","3","5","Georgia","13",,"Camden","039",,,,,,,,,,,,,,"CAMDEN COUNTY",13371
"G1300430","1980","3","5","Georgia","13",,"Candler","043",,,,,,,,,,,,,,"CANDLER COUNTY",7518
"G1300450","1980","3","5","Georgia","13",,"Carroll","045",,,,,,,,,,,,,,"CARROLL COUNTY",56346
"G1300470","1980","3","5","Georgia","13","1560","Catoosa","047",,,,,,,,,,,,,,"CATOOSA COUNTY",36991
"G1300490","1980","3","5","Georgia","13",,"Charlton","049",,,,,,,,,,,,,,"CHARLTON COUNTY",7343
"G1300510","1980","3","5","Georgia","13","7520","Chatham","051",,,,,,,,,,,,,,"CHATHAM COUNTY",202226
"G1300530","1980","3","5","Georgia","13","1800","Chattahoochee","053",,,,,,,,,,,,,,"CHATTAHOOCHEE COUNTY",21732
"G1300550","1980","3","5","Georgia","13",,"Chattooga","055",,,,,,,,,,,,,,"CHATTOOGA COUNTY",21856
"G1300570","1980","3","5","Georgia","13","0520","Cherokee","057",,,,,,,,,,,,,,"CHEROKEE COUNTY",51699
"G1300590","1980","3","5","Georgia","13","0500","Clarke","059",,,,,,,,,,,,,,"CLARKE COUNTY",74498
"G1300610","1980","3","5","Georgia","13",,"Clay","061",,,,,,,,,,,,,,"CLAY COUNTY",3553
"G1300630","1980","3","5","Georgia","13","0520","Clayton","063",,,,,,,,,,,,,,"CLAYTON COUNTY",150357
"G1300650","1980","3","5","Georgia","13",,"Clinch","065",,,,,,,,,,,,,,"CLINCH COUNTY",6660
"G1300670","1980","3","5","Georgia","13","0520","Cobb","067",,,,,,,,,,,,,,"COBB COUNTY",297718
"G1300690","1980","3","5","Georgia","13",,"Coffee","069",,,,,,,,,,,,,,"COFFEE COUNTY",26894
"G1300710","1980","3","5","Georgia","13",,"Colquitt","071",,,,,,,,,,,,,,"COLQUITT COUNTY",35376
"G1300730","1980","3","5","Georgia","13","0600","Columbia","073",,,,,,,,,,,,,,"COLUMBIA COUNTY",40118
"G1300750","1980","3","5","Georgia","13",,"Cook","075",,,,,,,,,,,,,,"COOK COUNTY",13490
"G1300770","1980","3","5","Georgia","13",,"Coweta","077",,,,,,,,,,,,,,"COWETA COUNTY",39268
"G1300790","1980","3","5","Georgia","13",,"Crawford","079",,,,,,,,,,,,,,"CRAWFORD COUNTY",7684
"G1300810","1980","3","5","Georgia","13",,"Crisp","081",,,,,,,,,,,,,,"CRISP COUNTY",19489
"G1300830","1980","3","5","Georgia","13","1560","Dade","083",,,,,,,,,,,,,,"DADE COUNTY",12318
"G1300850","1980","3","5","Georgia","13",,"Dawson","085",,,,,,,,,,,,,,"DAWSON COUNTY",4774
"G1300870","1980","3","5","Georgia","13",,"Decatur","087",,,,,,,,,,,,,,"DECATUR COUNTY",25495
"G1300890","1980","3","5","Georgia","13","0520","DeKalb","089",,,,,,,,,,,,,,"DE KALB COUNTY",483024
"G1300910","1980","3","5","Georgia","13",,"Dodge","091",,,,,,,,,,,,,,"DODGE COUNTY",16955
"G1300930","1980","3","5","Georgia","13",,"Dooly","093",,,,,,,,,,,,,,"DOOLY COUNTY",10826
"G1300950","1980","3","5","Georgia","13","0120","Dougherty","095",,,,,,,,,,,,,,"DOUGHERTY COUNTY",100718
"G1300970","1980","3","5","Georgia","13","0520","Douglas","097",,,,,,,,,,,,,,"DOUGLAS COUNTY",54573
"G1300990","1980","3","5","Georgia","13",,"Early","099",,,,,,,,,,,,,,"EARLY COUNTY",13158
"G1301010","1980","3","5","Georgia","13",,"Echols","101",,,,,,,,,,,,,,"ECHOLS COUNTY",2297
"G1301030","1980","3","5","Georgia","13","7520","Effingham","103",,,,,,,,,,,,,,"EFFINGHAM COUNTY",18327
"G1301050","1980","3","5","Georgia","13",,"Elbert","105",,,,,,,,,,,,,,"ELBERT COUNTY",18758
"G1301070","1980","3","5","Georgia","13",,"Emanuel","107",,,,,,,,,,,,,,"EMANUEL COUNTY",20795
"G1301090","1980","3","5","Georgia","13",,"Evans","109",,,,,,,,,,,,,,"EVANS COUNTY",8428
"G1301110","1980","3","5","Georgia","13",,"Fannin","111",,,,,,,,,,,,,,"FANNIN COUNTY",14748
"G1301130","1980","3","5","Georgia","13","0520","Fayette","113",,,,,,,,,,,,,,"FAYETTE COUNTY",29043
"G1301150","1980","3","5","Georgia","13",,"Floyd","115",,,,,,,,,,,,,,"FLOYD COUNTY",79800
"G1301170","1980","3","5","Georgia","13","0520","Forsyth","117",,,,,,,,,,,,,,"FORSYTH COUNTY",27958
"G1301190","1980","3","5","Georgia","13",,"Franklin","119",,,,,,,,,,,,,,"FRANKLIN COUNTY",15185
"G1301210","1980","3","5","Georgia","13","0520","Fulton","121",,,,,,,,,,,,,,"FULTON COUNTY",589904
"G1301230","1980","3","5","Georgia","13",,"Gilmer","123",,,,,,,,,,,,,,"GILMER COUNTY",11110
"G1301250","1980","3","5","Georgia","13",,"Glascock","125",,,,,,,,,,,,,,"GLASCOCK COUNTY",2382
"G1301270","1980","3","5","Georgia","13",,"Glynn","127",,,,,,,,,,,,,,"GLYNN COUNTY",54981
"G1301290","1980","3","5","Georgia","13",,"Gordon","129",,,,,,,,,,,,,,"GORDON COUNTY",30070
"G1301310","1980","3","5","Georgia","13",,"Grady","131",,,,,,,,,,,,,,"GRADY COUNTY",19845
"G1301330","1980","3","5","Georgia","13",,"Greene","133",,,,,,,,,,,,,,"GREENE COUNTY",11391
"G1301350","1980","3","5","Georgia","13","0520","Gwinnett","135",,,,,,,,,,,,,,"GWINNETT COUNTY",166903
"G1301370","1980","3","5","Georgia","13",,"Habersham","137",,,,,,,,,,,,,,"HABERSHAM COUNTY",25020
"G1301390","1980","3","5","Georgia","13",,"Hall","139",,,,,,,,,,,,,,"HALL COUNTY",75649
"G1301410","1980","3","5","Georgia","13",,"Hancock","141",,,,,,,,,,,,,,"HANCOCK COUNTY",9466
"G1301430","1980","3","5","Georgia","13",,"Haralson","143",,,,,,,,,,,,,,"HARALSON COUNTY",18422
"G1301450","1980","3","5","Georgia","13",,"Harris","145",,,,,,,,,,,,,,"HARRIS COUNTY",15464
"G1301470","1980","3","5","Georgia","13",,"Hart","147",,,,,,,,,,,,,,"HART COUNTY",18585
"G1301490","1980","3","5","Georgia","13",,"Heard","149",,,,,,,,,,,,,,"HEARD COUNTY",6520
"G1301510","1980","3","5","Georgia","13","0520","Henry","151",,,,,,,,,,,,,,"HENRY COUNTY",36309
"G1301530","1980","3","5","Georgia","13","4680","Houston","153",,,,,,,,,,,,,,"HOUSTON COUNTY",77605
"G1301550","1980","3","5","Georgia","13",,"Irwin","155",,,,,,,,,,,,,,"IRWIN COUNTY",8988
"G1301570","1980","3","5","Georgia","13","0500","Jackson","157",,,,,,,,,,,,,,"JACKSON COUNTY",25343
